MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster,ImdbID
77951,"Walking With Dinosaurs",87,2013-12-20,English,6.40,8,"Walking with Dinosaurs 3D is an upcoming film depicting life-like 3D dinosaur characters set in photo-real landscapes that will transport audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is scheduled for release on October 11, 2013.",http://ia.media-imdb.com/images/M/MV5BMjE2OTc2MTk1Nl5BMl5BanBnXkFtZTgwNDg5NDU1MDE@._V1_SX300.jpg,tt1762399
78383,"Nurse 3-D",99,2014-02-07,English,5.80,8,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",http://ia.media-imdb.com/images/M/MV5BMjM4MjYwMjQ2Nl5BMl5BanBnXkFtZTgwMTkxODM1MDE@._V1_SX300.jpg,tt1913166
79067,"Lost Place",101,2013-09-19,German,4.00,1,"While on a GPS treasure hunt in the Palatinate forest four teenagers come across an old US military radio tower station. Back in the days of the Cold War it was part of a secret military program that produced horrific side effects, but has long since abandoned. Until now, when the station is mysteriously powered up again.",http://ia.media-imdb.com/images/M/MV5BMjEwNjU4ODgzN15BMl5BanBnXkFtZTgwNTEzMjQyMTE@._V1_SX300.jpg,tt2100575
79218,"Ice Age: A Mammoth Christmas",26,2011-11-24,English,6.70,31,"When Sid (John Leguizamo) accidentally destroys Manny (Ray Romano)'s heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",http://ia.media-imdb.com/images/M/MV5BMTM0NTg5MzQxMV5BMl5BanBnXkFtZTcwOTY5NDIxNw@@._V1_SX300.jpg,tt2100546
80274,"Ender's Game",114,2013-10-30,English,7.20,211,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",http://ia.media-imdb.com/images/M/MV5BMjAzMzI5OTgzMl5BMl5BanBnXkFtZTgwMTU5MTAwMDE@._V1_SX300.jpg,tt1731141
80304,"Casa De Mi Padre",84,2012-03-16,Spanish,7.30,9,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",http://ia.media-imdb.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1_SX300.jpg,tt1702425
80321,"Madagascar 3: Europe's Most Wanted",93,2012-06-08,English,6.30,701,"Alex, Marty, Gloria and Melman are still trying to get back to the Big Apple and their beloved Central Park zoo, but first they need to find the penguins. When they travel to Monte Carlo, they attract the attention of Animal Control after gate crashing a party and are joined by the penguins, King Julian and Co., and the monkeys. How do a lion, zebra, hippo, giraffe, four penguins, two monkeys, three lemurs travel through Europe without attracting attention and get back to New York? They join a traveling circus. Their attempts to get back to New York are consistently hampered by the Captain of Animal Control who wants to make Alex part of her collection. Once they make it back to New York Marty, Alex, Gloria and Melman realize that they want to be part of the traveling circus.",http://ia.media-imdb.com/images/M/MV5BMTM2MTIzNzk2MF5BMl5BanBnXkFtZTcwMDcwMzQxNw@@._V1_SX300.jpg,tt1277953
81005,"Jack the Giant Slayer",114,2013-03-01,English,5.50,1691,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",http://ia.media-imdb.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,tt1351685
81452,"The Japanese Wife Next Door",60,2004-06-23,Japanese,5.90,6,"An outrageous and insanely over the top erotic (‘Pinku’) movie that delights in breaking several taboos, in the unique way that only a Pinku movie can! The story starts with office worker Takashi, who shares a drink one night with two women (Mina and Sakura). Fate intervenes and he subsequently ends up marrying Sakura (played by busty JAV Idol, Reiko Yamaguchi). The newlywed couple move into Takashi’s family home (shared with his sister, father and grandfather), but Sakura’s nymphomaniac sex drive soon starts to cause tensions.  When Takashi starts to falter in his marital duties, Sakura turns to the rest of the family in order to satisfy her nympho lust….  Trivia: This movie was followed by a sequel (The Japanese Wife Next Door – Part 2) which features the exact same cast, but follows Takashi’s fate if he had married Mina (the other woman he shared the drink with that night) instead.",http://ia.media-imdb.com/images/M/MV5BMjEyNzE0Mzc2MF5BMl5BanBnXkFtZTcwNjE5ODIxMw@@._V1_SX300.jpg,tt1439456
82675,"Taken 2",91,2012-10-04,English,5.90,902,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",http://ia.media-imdb.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_SX300.jpg,tt1397280
82684,"Chasing Mavericks",117,2012-10-26,English,6.90,51,"Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.",http://ia.media-imdb.com/images/M/MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@._V1_SX300.jpg,tt1629757
82690,"Wreck-It Ralph",108,2012-11-02,English,6.70,2120,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",http://ia.media-imdb.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg,tt1772341
82693,"Silver Linings Playbook",122,2012-12-25,English,6.60,1485,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",http://ia.media-imdb.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_SX300.jpg,tt1045658
82700,"After Earth",100,2013-05-30,English,5.30,625,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",http://ia.media-imdb.com/images/M/MV5BMTY3MzQyMjkwMl5BMl5BanBnXkFtZTcwMDk2OTE0OQ@@._V1_SX300.jpg,tt1815862
82703,"Mr. Peabody & Sherman",92,2014-03-07,Spanish,7.70,19,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.",http://ia.media-imdb.com/images/M/MV5BMTkxMzM0NzcwN15BMl5BanBnXkFtZTgwNzk1MjMzMTE@._V1_SX300.jpg,tt0864835
82992,"Fast & Furious 6",130,2013-05-22,English,6.50,3142,"Since Dom (Diesel) and Brian's (Walker) Rio heist toppled a kingpin's empire and left their crew with $100 million, our heroes have scattered across the globe. But their inability to return home and living forever on the lam have left their lives incomplete. Meanwhile, Hobbs (Johnson) has been tracking an organization of lethally skilled mercenary drivers across 12 countries, whose mastermind (Evans) is aided by a ruthless second-in-command revealed to be the love Dom thought was dead, Letty (Rodriguez). The only way to stop the criminal outfit is to outmatch them at street level, so Hobbs asks Dom to assemble his elite team in London. Payment? Full pardons for all of them so they can return home and make their families whole again.",http://ia.media-imdb.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_SX300.jpg,tt1905041
83542,"Cloud Atlas",172,2012-10-26,English,6.30,1134,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",http://ia.media-imdb.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_SX300.jpg,tt1371111
85446,"Step Up Revolution",99,2012-07-27,English,6.10,129,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",http://ia.media-imdb.com/images/M/MV5BMjg1NjgyOTM2OF5BMl5BanBnXkFtZTcwMDIxMDE2Nw@@._V1_SX300.jpg,tt1800741
85889,Filth,97,2013-09-24,English,7.20,33,"A bipolar bigoted junkie cop, manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.",http://ia.media-imdb.com/images/M/MV5BNzg5NDc0NjQ0Nl5BMl5BanBnXkFtZTgwOTAyNDQ0MTE@._V1_SX300.jpg,tt1450321
86130,"Pixie Hollow Games",23,2011-11-19,English,6.20,3,"Pixie Hollow Games is a half-hour TV special broadcast in 2011, based on the Disney Fairies franchise, produced by DisneyToon Studios. It features the voices of Mae Whitman, Brenda Song, Megan Hilty, and others, as Tinker Bell and the other fairies of Pixie Hollow in Never Land, taking part in an Olympic-style competition. It is based loosely on J. M. Barrie's Peter Pan stories, by way of Disney's animated adaptation.",http://ia.media-imdb.com/images/M/MV5BMjMxMTc1ODA2NV5BMl5BanBnXkFtZTgwMzk2MzA2MDE@._V1_SX300.jpg,tt1450334
86331,Q,103,2011-09-14,French,4.80,14,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",http://ia.media-imdb.com/images/M/MV5BMTY4OTk5Mjg3MF5BMl5BanBnXkFtZTcwMDIyNDY2Nw@@._V1_SX300.jpg,tt1879030
86829,"Inside Llewyn Davis",105,2013-12-20,English,7.30,35,"In Greenwich Village in the early 1960s, gifted, but volatile musician Llewyn Davis contemplates leaving the music scene altogether to return to sea as a merchant marine after the suicide of his singing partner.",http://ia.media-imdb.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_SX300.jpg,tt2042568
86834,Noah,139,2014-03-26,English,6.10,29,"A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.",http://ia.media-imdb.com/images/M/MV5BMjAzMzg0MDA3OF5BMl5BanBnXkFtZTgwNTMzOTYwMTE@._V1_SX300.jpg,tt1959490
87101,"Terminator: Genesis",0,2015-12-31,N/A,0.00,0,"Terminator: Genesis is the fifth installment of the Terminator movie franchise.",N/A,tt1340138
87421,Riddick,119,2013-09-06,English,6.20,681,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",http://ia.media-imdb.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg,tt1411250
87502,Flight,138,2012-11-02,English,6.10,1124,"An airline pilot saves a flight from crashing, but an investigation into the malfunctions reveals something troubling.",http://ia.media-imdb.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_SX300.jpg,tt1907668
87516,Oldboy,104,2013-11-27,English,5.90,39,"An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.",http://ia.media-imdb.com/images/M/MV5BMTg4NTQ3MDc1MV5BMl5BanBnXkFtZTgwMTA0MTY1MDE@._V1_SX300.jpg,tt1321511
87827,"Life of Pi",127,2012-11-21,English,6.80,2500,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",http://ia.media-imdb.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,tt0454876
91314,"Transformers: Age of Extinction",120,2014-06-27,English,6.60,4,"Fourth part of the Transformers series, which starts a new main characters changing history.",http://ia.media-imdb.com/images/M/MV5BMjAzNTI1MzAyMF5BMl5BanBnXkFtZTgwMTI1MTk0MTE@._V1_SX300.jpg,tt2109248
91586,"Insidious: Chapter 2",106,2013-09-13,English,6.70,116,"The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.",http://ia.media-imdb.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_SX300.jpg,tt2226417
93456,"Despicable Me 2",98,2013-07-02,English,6.80,1811,"Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.",http://ia.media-imdb.com/images/M/MV5BMjExNjAyNTcyMF5BMl5BanBnXkFtZTgwODQzMjQ3MDE@._V1_SX300.jpg,tt1690953
