MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster
82690,"Wreck-It Ralph",108,2012-11-02,English,6.70,2120,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",NULL
82693,"Silver Linings Playbook",122,2012-12-25,English,6.60,1485,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",NULL
82700,"After Earth",100,2013-05-30,English,5.30,625,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",NULL
82703,"Mr. Peabody & Sherman",NULL,2014-03-07,NULL,7.70,19,NULL,NULL
82992,"Fast & Furious 6",130,2013-05-22,English,6.50,3142,"Since Dom (Diesel) and Brian's (Walker) Rio heist toppled a kingpin's empire and left their crew with $100 million, our heroes have scattered across the globe. But their inability to return home and living forever on the lam have left their lives incomplete. Meanwhile, Hobbs (Johnson) has been tracking an organization of lethally skilled mercenary drivers across 12 countries, whose mastermind (Evans) is aided by a ruthless second-in-command revealed to be the love Dom thought was dead, Letty (Rodriguez). The only way to stop the criminal outfit is to outmatch them at street level, so Hobbs asks Dom to assemble his elite team in London. Payment? Full pardons for all of them so they can return home and make their families whole again.",NULL
83542,"Cloud Atlas",172,2012-10-26,English,6.30,1134,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",NULL
85446,"Step Up Revolution",99,2012-07-27,Deutsch,6.10,129,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",NULL
85889,Filth,97,2013-09-24,English,7.20,33,"A bipolar bigoted junkie cop, manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.",NULL
86130,"Pixie Hollow Games",23,2011-11-19,English,6.20,3,"Pixie Hollow Games is a half-hour TV special broadcast in 2011, based on the Disney Fairies franchise, produced by DisneyToon Studios. It features the voices of Mae Whitman, Brenda Song, Megan Hilty, and others, as Tinker Bell and the other fairies of Pixie Hollow in Never Land, taking part in an Olympic-style competition. It is based loosely on J. M. Barrie's Peter Pan stories, by way of Disney's animated adaptation.",NULL
86331,Q,103,2011-09-14,Français,4.80,14,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",NULL
86829,"Inside Llewyn Davis",105,2013-12-20,English,7.30,35,"In Greenwich Village in the early 1960s, gifted, but volatile musician Llewyn Davis contemplates leaving the music scene altogether to return to sea as a merchant marine after the suicide of his singing partner.",NULL
86834,Noah,139,2014-03-26,English,6.10,29,"A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.",NULL
87101,"Terminator: Genesis",0,2015-12-31,English,0.00,0,"Terminator: Genesis is the fifth installment of the Terminator movie franchise.",NULL
87421,Riddick,119,2013-09-06,English,6.20,681,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",NULL
87502,Flight,138,2012-11-02,English,6.10,1124,"An airline pilot saves a flight from crashing, but an investigation into the malfunctions reveals something troubling.",NULL
87516,Oldboy,104,2013-11-27,English,5.90,39,"An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.",NULL
87827,"Life of Pi",127,2012-11-21,English,6.80,2500,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",NULL
91314,"Transformers: Age of Extinction",120,2014-06-27,English,6.60,4,"Fourth part of the Transformers series, which starts a new main characters changing history.",NULL
91586,"Insidious: Chapter 2",106,2013-09-13,English,6.70,116,"The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.",NULL
93456,"Despicable Me 2",98,2013-07-02,English,6.80,1811,"Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.",NULL
96721,Rush,123,2013-09-27,English,7.90,271,"A biography of Formula 1 champion driver Niki Lauda and the 1976 crash that almost claimed his life. Mere weeks after the accident, he got behind the wheel to challenge his rival, James Hunt.",NULL
97020,RoboCop,102,2014-02-07,English,6.80,77,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy (Joel Kinnaman) – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",NULL
97370,"Under the Skin",NULL,2014-04-04,NULL,8.00,1,NULL,NULL
97630,"Zero Dark Thirty",157,2012-12-19,English,6.00,591,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",NULL
100241,"I, Frankenstein",92,2014-01-24,English,6.20,28,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",NULL
